city,travel_month,avg_temp_c,temp_max_c,temp_min_c,rainfall_mm,sunshine_hours,uv_index_max,wind_speed_max_kmh,precipitation_probability_max,sunshine_category,rain_category,wind_category,sunshine_score,comfort_score,last_updated
Kharkiv,12,-4,-2,-6,12,35.0,4,19,50,mixed,showery,breezy,42,0,2025-06-09T00:52:38.611595
Novosibirsk,1,-16,-14,-20,7,35.0,3,18,50,mixed,arid,breezy,42,0,2025-06-09T00:52:39.379151
Novosibirsk,2,-13,-10,-17,6,35.0,3,18,50,mixed,arid,breezy,42,0,2025-06-09T00:52:39.972604
Novosibirsk,3,-7,-4,-12,6,35.0,2,19,50,mixed,arid,breezy,42,0,2025-06-09T00:52:40.579921
Novosibirsk,4,1,6,-4,8,35.0,1,19,50,mixed,showery,breezy,42,0,2025-06-09T00:52:41.178530
Novosibirsk,5,10,15,5,12,35.0,1,18,50,mixed,showery,breezy,42,70,2025-06-09T00:52:41.778022
Novosibirsk,6,17,21,12,13,35.0,1,16,50,mixed,showery,breezy,42,33,2025-06-09T00:52:42.391043
Novosibirsk,7,20,24,15,13,35.0,1,15,50,mixed,showery,breezy,42,67,2025-06-09T00:52:42.995601
Novosibirsk,8,17,22,13,11,35.0,1,15,50,mixed,showery,breezy,42,44,2025-06-09T00:52:43.594379
Novosibirsk,9,11,15,7,12,35.0,1,18,50,mixed,showery,breezy,42,70,2025-06-09T00:52:44.198543
Novosibirsk,10,3,6,0,12,35.0,2,19,50,mixed,showery,breezy,42,0,2025-06-09T00:52:44.801110
Novosibirsk,11,-7,-4,-10,12,35.0,3,20,50,mixed,showery,breezy,42,0,2025-06-09T00:52:45.400070
Novosibirsk,12,-15,-12,-18,9,35.0,3,19,50,mixed,showery,breezy,42,0,2025-06-09T00:52:45.996831
Osijek,1,1,5,-2,12,35.0,4,14,50,mixed,showery,calm,42,0,2025-06-09T00:52:46.637748
Osijek,2,2,6,-2,10,35.0,3,15,50,mixed,showery,breezy,42,0,2025-06-09T00:52:47.236150
Osijek,3,7,12,3,12,35.0,3,15,50,mixed,showery,breezy,42,40,2025-06-09T00:52:47.833248
Osijek,4,12,17,7,15,35.0,2,15,50,mixed,showery,breezy,42,90,2025-06-09T00:52:48.428709
Osijek,5,17,22,12,19,35.0,1,14,75,mixed,showery,calm,42,40,2025-06-09T00:52:49.012778
Osijek,6,20,25,15,16,35.0,1,14,75,mixed,showery,calm,42,70,2025-06-09T00:52:49.589417
Osijek,7,23,28,18,12,35.0,1,14,50,mixed,showery,calm,42,80,2025-06-09T00:52:50.166192
Osijek,8,23,28,18,11,35.0,1,13,50,mixed,showery,calm,42,80,2025-06-09T00:52:50.760255
Osijek,9,19,24,15,10,35.0,2,13,50,mixed,showery,calm,42,67,2025-06-09T00:52:51.365341
Osijek,10,14,18,9,10,35.0,3,13,50,mixed,showery,calm,42,270,2025-06-09T00:52:51.958136
Osijek,11,6,10,3,15,35.0,3,14,50,mixed,showery,calm,42,20,2025-06-09T00:52:52.551467
Osijek,12,1,4,-2,12,35.0,4,13,50,mixed,showery,calm,42,0,2025-06-09T00:52:53.127380
Alghero,1,11,13,9,17,35.0,5,25,75,mixed,showery,breezy,42,50,2025-06-09T00:52:53.713255
Alghero,2,10,13,8,15,35.0,4,25,50,mixed,showery,breezy,42,50,2025-06-09T00:52:54.295662
Alghero,3,12,15,10,15,35.0,3,24,75,mixed,showery,breezy,42,70,2025-06-09T00:52:54.892925
Alghero,4,14,18,11,14,35.0,2,22,50,mixed,showery,breezy,42,250,2025-06-09T00:52:55.479716
Alghero,5,18,21,15,10,35.0,2,20,50,mixed,showery,breezy,42,50,2025-06-09T00:52:56.089366
Alghero,6,22,26,19,5,35.0,2,19,25,mixed,arid,breezy,42,100,2025-06-09T00:52:56.676457
Alghero,7,25,29,21,1,35.0,2,19,10,mixed,arid,breezy,42,62,2025-06-09T00:52:57.287097
Alghero,8,26,29,22,1,35.0,2,19,10,mixed,arid,breezy,42,57,2025-06-09T00:52:57.895823
Alghero,9,23,26,20,8,35.0,2,18,50,mixed,showery,breezy,42,100,2025-06-09T00:52:58.502600
Alghero,10,19,22,16,17,35.0,3,20,75,mixed,showery,breezy,42,67,2025-06-09T00:52:59.094490
Alghero,11,15,17,13,22,35.0,4,24,75,mixed,showery,breezy,42,90,2025-06-09T00:52:59.699937
Alghero,12,12,14,9,19,35.0,5,25,75,mixed,showery,breezy,42,60,2025-06-09T00:53:00.310116
Frankfurt,1,1,3,-2,12,35.0,4,19,50,mixed,showery,breezy,42,0,2025-06-09T00:53:01.010819
Frankfurt,2,1,4,-2,11,35.0,3,20,50,mixed,showery,breezy,42,0,2025-06-09T00:53:01.601561
Frankfurt,3,5,9,1,10,35.0,2,18,50,mixed,showery,breezy,42,10,2025-06-09T00:53:02.190729
Frankfurt,4,10,14,5,12,35.0,2,18,50,mixed,showery,breezy,42,60,2025-06-09T00:53:02.792223
Frankfurt,5,14,18,10,14,35.0,1,17,50,mixed,showery,breezy,42,260,2025-06-09T00:53:03.409741
Frankfurt,6,18,22,13,17,35.0,1,16,75,mixed,showery,breezy,42,44,2025-06-09T00:53:03.990123
Frankfurt,7,19,23,15,14,35.0,1,17,50,mixed,showery,breezy,42,62,2025-06-09T00:53:04.583307
Frankfurt,8,19,23,15,13,35.0,1,16,50,mixed,showery,breezy,42,62,2025-06-09T00:53:05.187135
Frankfurt,9,16,20,12,12,35.0,2,16,50,mixed,showery,breezy,42,25,2025-06-09T00:53:05.804167
Frankfurt,10,11,15,8,10,35.0,2,17,50,mixed,showery,breezy,42,70,2025-06-09T00:53:06.392703
Frankfurt,11,5,7,2,11,35.0,3,18,50,mixed,showery,breezy,42,0,2025-06-09T00:53:06.968554
Frankfurt,12,1,3,-1,11,35.0,4,18,50,mixed,showery,breezy,42,0,2025-06-09T00:53:07.583737
Łódź,1,-1,1,-4,10,35.0,4,21,50,mixed,showery,breezy,42,0,2025-06-09T00:53:08.258326
Łódź,2,-2,1,-5,10,35.0,3,22,50,mixed,showery,breezy,42,0,2025-06-09T00:53:08.883896
Łódź,3,3,7,-1,9,35.0,2,20,50,mixed,showery,breezy,42,0,2025-06-09T00:53:09.503347
Łódź,4,9,13,4,14,35.0,2,19,50,mixed,showery,breezy,42,50,2025-06-09T00:53:10.112969
Łódź,5,13,18,8,15,35.0,1,18,75,mixed,showery,breezy,42,280,2025-06-09T00:53:10.727714
Łódź,6,17,21,12,20,35.0,1,18,75,mixed,showery,breezy,42,33,2025-06-09T00:53:11.322100
Łódź,7,19,23,14,20,35.0,1,18,75,mixed,showery,breezy,42,56,2025-06-09T00:53:11.920269
Łódź,8,19,23,14,15,35.0,1,17,75,mixed,showery,breezy,42,56,2025-06-09T00:53:12.511788
Łódź,9,15,19,11,11,35.0,2,18,50,mixed,showery,breezy,42,12,2025-06-09T00:53:13.120326
Łódź,10,10,14,7,11,35.0,2,19,50,mixed,showery,breezy,42,60,2025-06-09T00:53:13.711844
Łódź,11,3,5,1,11,35.0,3,20,50,mixed,showery,breezy,42,0,2025-06-09T00:53:14.313465
Łódź,12,-1,1,-3,10,35.0,4,20,50,mixed,showery,breezy,42,0,2025-06-09T00:53:14.920495
Zurich,1,1,4,-2,20,35.0,4,12,75,mixed,showery,calm,42,0,2025-06-09T00:53:15.628046
Zurich,2,1,5,-3,16,35.0,3,12,75,mixed,showery,calm,42,0,2025-06-09T00:53:16.232511
Zurich,3,5,10,1,22,35.0,3,13,75,mixed,showery,calm,42,20,2025-06-09T00:53:16.835351
Zurich,4,9,14,4,23,35.0,2,13,75,mixed,wet,calm,42,60,2025-06-09T00:53:17.444211
Zurich,5,13,17,8,29,35.0,1,11,75,mixed,wet,calm,42,90,2025-06-09T00:53:18.039984
Zurich,6,17,21,12,31,35.0,1,11,90,mixed,wet,calm,42,33,2025-06-09T00:53:18.630238
Zurich,7,18,23,14,26,35.0,1,11,75,mixed,wet,calm,42,56,2025-06-09T00:53:19.228012
Zurich,8,19,23,14,20,35.0,1,10,75,mixed,showery,calm,42,56,2025-06-09T00:53:19.833578
Zurich,9,16,20,12,22,35.0,2,10,75,mixed,showery,calm,42,25,2025-06-09T00:53:20.434634
Zurich,10,11,15,7,19,35.0,3,10,75,mixed,showery,calm,42,70,2025-06-09T00:53:21.034423
Zurich,11,5,8,2,21,35.0,3,11,75,mixed,showery,calm,42,0,2025-06-09T00:53:21.634802
Zurich,12,0,4,-2,18,35.0,4,11,75,mixed,showery,calm,42,0,2025-06-09T00:53:22.251175
Nizhnekamsk,1,-11,-9,-13,9,35.0,3,19,50,mixed,showery,breezy,42,0,2025-06-09T00:53:22.910063
Nizhnekamsk,2,-10,-7,-13,9,35.0,3,19,50,mixed,showery,breezy,42,0,2025-06-09T00:53:23.545793
Nizhnekamsk,3,-4,-1,-7,8,35.0,2,19,50,mixed,showery,breezy,42,0,2025-06-09T00:53:24.138279
Nizhnekamsk,4,4,8,-1,9,35.0,1,19,50,mixed,showery,breezy,42,0,2025-06-09T00:53:24.756188
Nizhnekamsk,5,13,18,7,12,35.0,1,19,50,mixed,showery,breezy,42,290,2025-06-09T00:53:25.362433
Nizhnekamsk,6,18,22,13,15,35.0,1,18,75,mixed,showery,breezy,42,44,2025-06-09T00:53:25.969363
Nizhnekamsk,7,20,23,15,17,35.0,1,17,75,mixed,showery,breezy,42,62,2025-06-09T00:53:26.560671
Nizhnekamsk,8,18,22,14,12,35.0,1,17,50,mixed,showery,breezy,42,50,2025-06-09T00:53:27.156535
Nizhnekamsk,9,12,15,8,14,35.0,1,19,50,mixed,showery,breezy,42,70,2025-06-09T00:53:27.742268
Nizhnekamsk,10,5,8,3,12,35.0,2,20,50,mixed,showery,breezy,42,0,2025-06-09T00:53:28.330540
Nizhnekamsk,11,-3,-1,-6,14,35.0,3,20,50,mixed,showery,breezy,42,0,2025-06-09T00:53:28.916236
Nizhnekamsk,12,-10,-8,-13,9,35.0,3,19,50,mixed,showery,breezy,42,0,2025-06-09T00:53:29.511521
Salzburg,1,-1,3,-5,20,35.0,4,13,75,mixed,showery,calm,42,0,2025-06-09T00:53:30.141580
Salzburg,2,-1,4,-5,18,35.0,3,13,75,mixed,showery,calm,42,0,2025-06-09T00:53:30.737926
Salzburg,3,4,9,-1,21,35.0,3,14,75,mixed,showery,calm,42,10,2025-06-09T00:53:31.334729
Salzburg,4,9,14,3,25,35.0,2,13,75,mixed,wet,calm,42,60,2025-06-09T00:53:31.935836
Salzburg,5,13,18,8,32,35.0,1,13,90,mixed,wet,calm,42,280,2025-06-09T00:53:32.526291
Salzburg,6,16,21,11,35,35.0,1,13,90,mixed,wet,calm,42,30,2025-06-09T00:53:33.125461
Salzburg,7,18,23,13,35,35.0,1,12,90,mixed,wet,calm,42,50,2025-06-09T00:53:33.717155
Salzburg,8,18,23,13,28,35.0,1,11,75,mixed,wet,calm,42,50,2025-06-09T00:53:34.299686
Salzburg,9,15,20,10,24,35.0,2,11,75,mixed,wet,calm,42,20,2025-06-09T00:53:34.891451
Salzburg,10,10,15,6,21,35.0,3,11,75,mixed,showery,calm,42,70,2025-06-09T00:53:35.490941
Salzburg,11,3,7,0,21,35.0,3,12,75,mixed,showery,calm,42,0,2025-06-09T00:53:36.223638
Salzburg,12,-1,2,-5,21,35.0,4,12,75,mixed,showery,calm,42,0,2025-06-09T00:53:36.857313
Orenburg,1,-12,-9,-16,7,35.0,4,19,50,mixed,arid,breezy,42,0,2025-06-09T00:53:37.472589
Orenburg,2,-10,-7,-13,9,35.0,3,22,50,mixed,showery,breezy,42,0,2025-06-09T00:53:38.069672
Orenburg,3,-4,-1,-9,7,35.0,2,20,50,mixed,arid,breezy,42,0,2025-06-09T00:53:38.659594
Orenburg,4,6,11,0,8,35.0,2,20,50,mixed,showery,breezy,42,30,2025-06-09T00:53:39.257380
Orenburg,5,16,21,9,8,35.0,1,19,50,mixed,showery,breezy,42,25,2025-06-09T00:53:39.856333
Orenburg,6,21,26,15,9,35.0,1,18,50,mixed,showery,breezy,42,73,2025-06-09T00:53:40.463947
Orenburg,7,23,28,17,8,35.0,1,18,50,mixed,showery,breezy,42,73,2025-06-09T00:53:41.063657
Orenburg,8,21,26,15,6,35.0,1,18,50,mixed,arid,breezy,42,73,2025-06-09T00:53:41.644770
Orenburg,9,14,19,9,11,35.0,2,19,50,mixed,showery,breezy,42,10,2025-06-09T00:53:42.243969
Orenburg,10,7,11,3,8,35.0,2,18,50,mixed,showery,breezy,42,30,2025-06-09T00:53:43.150897
Orenburg,11,-2,0,-5,11,35.0,3,19,50,mixed,showery,breezy,42,0,2025-06-09T00:53:43.949807
Orenburg,12,-10,-7,-13,9,35.0,4,19,50,mixed,showery,breezy,42,0,2025-06-09T00:53:44.793224
Iași,1,-1,2,-4,8,35.0,4,14,50,mixed,showery,calm,42,0,2025-06-09T00:53:45.548640
Iași,2,0,4,-4,8,35.0,3,16,50,mixed,showery,breezy,42,0,2025-06-09T00:53:46.117483
Iași,3,5,9,0,9,35.0,3,16,50,mixed,showery,breezy,42,10,2025-06-09T00:53:46.713517
Iași,4,11,15,6,13,35.0,2,16,50,mixed,showery,breezy,42,70,2025-06-09T00:53:47.302520
Iași,5,17,21,11,17,35.0,1,15,75,mixed,showery,breezy,42,30,2025-06-09T00:53:47.925399
Iași,6,20,24,15,22,35.0,1,14,75,mixed,showery,calm,42,67,2025-06-09T00:53:48.513086
Iași,7,23,27,18,14,35.0,1,14,50,mixed,showery,calm,42,89,2025-06-09T00:53:49.119830
Iași,8,23,27,17,9,35.0,1,14,50,mixed,showery,calm,42,80,2025-06-09T00:53:49.712148
Iași,9,18,22,13,11,35.0,2,14,50,mixed,showery,calm,42,44,2025-06-09T00:53:50.256020
Iași,10,12,16,8,10,35.0,3,14,50,mixed,showery,calm,42,80,2025-06-09T00:53:50.821465
Iași,11,4,7,1,9,35.0,3,14,50,mixed,showery,calm,42,0,2025-06-09T00:53:51.433255
Iași,12,-1,2,-4,10,35.0,4,15,50,mixed,showery,breezy,42,0,2025-06-09T00:53:52.027963
Amsterdam,1,4,6,2,15,35.0,4,24,75,mixed,showery,breezy,42,0,2025-06-09T00:53:52.687579
Amsterdam,2,4,6,1,13,35.0,3,23,50,mixed,showery,breezy,42,0,2025-06-09T00:53:53.305569
Amsterdam,3,6,9,3,13,35.0,2,22,50,mixed,showery,breezy,42,10,2025-06-09T00:53:53.919743
Amsterdam,4,9,12,6,13,35.0,2,21,50,mixed,showery,breezy,42,40,2025-06-09T00:53:54.515127
Amsterdam,5,13,16,9,14,35.0,1,20,50,mixed,showery,breezy,42,80,2025-06-09T00:53:55.103593
Amsterdam,6,16,19,12,16,35.0,1,19,75,mixed,showery,breezy,42,14,2025-06-09T00:53:55.731424
Amsterdam,7,17,20,14,17,35.0,1,20,75,mixed,showery,breezy,42,33,2025-06-09T00:53:56.325532
Amsterdam,8,18,21,15,17,35.0,1,19,75,mixed,showery,breezy,42,50,2025-06-09T00:53:56.923328
Amsterdam,9,16,19,13,14,35.0,2,19,50,mixed,showery,breezy,42,17,2025-06-09T00:53:57.506536
Amsterdam,10,12,14,9,16,35.0,2,21,75,mixed,showery,breezy,42,60,2025-06-09T00:53:58.107711
Amsterdam,11,7,9,5,16,35.0,3,22,75,mixed,showery,breezy,42,10,2025-06-09T00:53:58.707883
Amsterdam,12,4,6,2,14,35.0,4,23,50,mixed,showery,breezy,42,0,2025-06-09T00:53:59.296910
Šiauliai,1,-3,-1,-5,10,35.0,3,18,50,mixed,showery,breezy,42,0,2025-06-09T00:53:59.983901
Šiauliai,2,-4,-1,-7,9,35.0,3,19,50,mixed,showery,breezy,42,0,2025-06-09T00:54:00.562612
Šiauliai,3,0,4,-3,8,35.0,2,18,50,mixed,showery,breezy,42,0,2025-06-09T00:54:01.161457
Šiauliai,4,7,11,2,11,35.0,1,17,50,mixed,showery,breezy,42,30,2025-06-09T00:54:01.771067
Šiauliai,5,12,17,7,15,35.0,1,16,50,mixed,showery,breezy,42,90,2025-06-09T00:54:02.365934
Šiauliai,6,16,20,11,15,35.0,1,16,75,mixed,showery,breezy,42,22,2025-06-09T00:54:02.964297
Šiauliai,7,18,21,13,20,35.0,1,16,75,mixed,showery,breezy,42,38,2025-06-09T00:54:03.546408
Šiauliai,8,17,21,13,17,35.0,1,16,75,mixed,showery,breezy,42,38,2025-06-09T00:54:04.156113
Šiauliai,9,13,17,10,11,35.0,1,17,50,mixed,showery,breezy,42,90,2025-06-09T00:54:04.762722
Šiauliai,10,8,11,5,12,35.0,2,18,50,mixed,showery,breezy,42,30,2025-06-09T00:54:05.351894
Šiauliai,11,1,3,-1,12,35.0,3,19,50,mixed,showery,breezy,42,0,2025-06-09T00:54:05.947400
Šiauliai,12,-3,-1,-5,10,35.0,3,18,50,mixed,showery,breezy,42,0,2025-06-09T00:54:06.569794
Mostar,1,4,9,0,37,35.0,4,16,90,mixed,wet,breezy,42,10,2025-06-09T00:54:07.228158
Mostar,2,4,10,-1,31,35.0,4,16,90,mixed,wet,breezy,42,20,2025-06-09T00:54:07.827074
Mostar,3,9,14,3,31,35.0,3,17,90,mixed,wet,breezy,42,60,2025-06-09T00:54:08.431170
Mostar,4,12,17,6,28,35.0,2,16,75,mixed,wet,breezy,42,90,2025-06-09T00:54:09.049923
Mostar,5,17,22,10,24,35.0,2,15,75,mixed,wet,breezy,42,33,2025-06-09T00:54:09.661094
Mostar,6,21,26,14,13,35.0,2,14,50,mixed,showery,calm,42,67,2025-06-09T00:54:10.249138
Mostar,7,24,30,17,6,35.0,2,15,50,mixed,arid,breezy,42,62,2025-06-09T00:54:10.841412
Mostar,8,24,30,17,9,35.0,2,14,50,mixed,showery,calm,42,62,2025-06-09T00:54:11.434763
Mostar,9,20,26,14,19,35.0,2,14,75,mixed,showery,calm,42,67,2025-06-09T00:54:12.024739
Mostar,10,14,20,9,36,35.0,3,14,90,mixed,wet,calm,42,18,2025-06-09T00:54:12.627337
Mostar,11,9,14,4,45,35.0,4,15,90,mixed,wet,breezy,42,60,2025-06-09T00:54:13.204131
Mostar,12,4,9,0,40,35.0,4,15,90,mixed,wet,breezy,42,10,2025-06-09T00:54:13.809611
Bern,1,0,4,-3,21,35.0,4,11,75,mixed,showery,calm,42,0,2025-06-09T00:54:14.475558
Bern,2,0,5,-4,16,35.0,3,11,75,mixed,showery,calm,42,0,2025-06-09T00:54:15.064474
Bern,3,4,9,0,23,35.0,3,12,75,mixed,wet,calm,42,10,2025-06-09T00:54:15.657495
Bern,4,8,12,3,23,35.0,2,12,75,mixed,wet,calm,42,40,2025-06-09T00:54:16.237298
Bern,5,12,16,7,29,35.0,1,10,75,mixed,wet,calm,42,80,2025-06-09T00:54:16.822219
Bern,6,16,20,11,28,35.0,1,11,75,mixed,wet,calm,42,22,2025-06-09T00:54:17.422692
Bern,7,17,21,13,25,35.0,1,10,75,mixed,wet,calm,42,38,2025-06-09T00:54:18.033471
Bern,8,18,22,13,19,35.0,1,9,75,mixed,showery,calm,42,44,2025-06-09T00:54:18.606686
Bern,9,15,19,11,20,35.0,2,9,75,mixed,showery,calm,42,12,2025-06-09T00:54:19.190341
Bern,10,10,14,6,20,35.0,3,10,75,mixed,showery,calm,42,60,2025-06-09T00:54:19.773402
Bern,11,4,7,1,22,35.0,3,10,75,mixed,showery,calm,42,0,2025-06-09T00:54:20.348915
Bern,12,0,3,-3,18,35.0,4,10,75,mixed,showery,calm,42,0,2025-06-09T00:54:20.932107
Shannon,1,0,5,-4,8,35.0,5,19,50,mixed,showery,breezy,42,0,2025-06-09T00:54:21.620312
Shannon,2,2,8,-2,9,35.0,4,20,50,mixed,showery,breezy,42,0,2025-06-09T00:54:22.215174
Shannon,3,7,13,3,20,35.0,3,22,75,mixed,showery,breezy,42,50,2025-06-09T00:54:22.831001
Shannon,4,14,20,9,24,35.0,2,21,75,mixed,wet,breezy,42,18,2025-06-09T00:54:23.435186
Shannon,5,19,24,14,35,35.0,2,20,90,mixed,wet,breezy,42,60,2025-06-09T00:54:24.027390
Shannon,6,24,29,20,33,35.0,2,18,90,mixed,wet,breezy,42,67,2025-06-09T00:54:24.638461
Shannon,7,28,33,23,16,35.0,2,16,75,mixed,showery,breezy,42,30,2025-06-09T00:54:25.235479
Shannon,8,27,32,23,19,35.0,2,15,75,mixed,showery,breezy,42,33,2025-06-09T00:54:25.832865
Shannon,9,23,28,18,19,35.0,2,17,75,mixed,showery,breezy,42,80,2025-06-09T00:54:26.446812
Shannon,10,15,21,12,19,35.0,3,19,75,mixed,showery,breezy,42,33,2025-06-09T00:54:27.070980
Shannon,11,7,12,4,17,35.0,4,19,75,mixed,showery,breezy,42,40,2025-06-09T00:54:27.660192
Shannon,12,1,6,-2,11,35.0,5,19,50,mixed,showery,breezy,42,0,2025-06-09T00:54:28.245917
Kayseri,1,-1,4,-6,12,35.0,5,12,50,mixed,showery,calm,42,0,2025-06-09T00:54:28.889476
Kayseri,2,0,5,-5,12,35.0,4,14,50,mixed,showery,calm,42,0,2025-06-09T00:54:29.481503
Kayseri,3,6,12,0,12,35.0,3,16,50,mixed,showery,breezy,42,40,2025-06-09T00:54:30.077011
Kayseri,4,11,17,4,15,35.0,2,16,50,mixed,showery,breezy,42,90,2025-06-09T00:54:30.663124
Kayseri,5,16,23,10,12,35.0,2,15,50,mixed,showery,breezy,42,38,2025-06-09T00:54:31.240277
Kayseri,6,20,26,13,7,35.0,2,16,50,mixed,arid,breezy,42,62,2025-06-09T00:54:31.831219
Kayseri,7,24,31,17,1,35.0,2,18,10,mixed,arid,breezy,42,57,2025-06-09T00:54:32.410432
Kayseri,8,24,31,17,1,35.0,2,17,10,mixed,arid,breezy,42,57,2025-06-09T00:54:33.018554
Kayseri,9,20,27,13,2,35.0,2,14,10,mixed,arid,calm,42,57,2025-06-09T00:54:33.587806
Kayseri,10,14,21,8,5,35.0,3,12,50,mixed,arid,calm,42,23,2025-06-09T00:54:34.182254
Kayseri,11,7,13,2,10,35.0,4,13,50,mixed,showery,calm,42,50,2025-06-09T00:54:34.784398
Kayseri,12,1,6,-3,13,35.0,5,13,50,mixed,showery,calm,42,0,2025-06-09T00:54:35.375071
Gomel,1,5,9,2,31,35.0,4,19,90,mixed,wet,breezy,42,10,2025-06-09T00:54:36.161529
Gomel,2,6,10,2,28,35.0,4,19,75,mixed,wet,breezy,42,20,2025-06-09T00:54:36.754721
Gomel,3,7,12,3,31,35.0,3,20,90,mixed,wet,breezy,42,40,2025-06-09T00:54:37.364822
Gomel,4,9,14,5,26,35.0,2,20,75,mixed,wet,breezy,42,60,2025-06-09T00:54:37.953407
Gomel,5,11,16,7,22,35.0,2,18,75,mixed,showery,breezy,42,80,2025-06-09T00:54:38.545684
Gomel,6,15,20,10,14,35.0,2,17,50,mixed,showery,breezy,42,20,2025-06-09T00:54:39.175687
Gomel,7,17,22,12,7,35.0,2,17,50,mixed,arid,breezy,42,40,2025-06-09T00:54:39.768113
Gomel,8,18,24,13,7,35.0,2,17,50,mixed,arid,breezy,42,55,2025-06-09T00:54:40.353033
Gomel,9,16,21,11,18,35.0,2,16,75,mixed,showery,breezy,42,30,2025-06-09T00:54:40.965455
Gomel,10,12,16,8,26,35.0,3,17,75,mixed,wet,breezy,42,80,2025-06-09T00:54:41.547496
Gomel,11,8,12,5,39,35.0,4,20,90,mixed,wet,breezy,42,40,2025-06-09T00:54:42.157753
Gomel,12,6,9,2,31,35.0,4,18,90,mixed,wet,breezy,42,10,2025-06-09T00:54:42.775062
Bologna,1,4,8,0,16,35.0,4,10,75,mixed,showery,calm,42,0,2025-06-09T00:54:43.572116
Bologna,2,5,10,1,14,35.0,4,12,50,mixed,showery,calm,42,20,2025-06-09T00:54:44.179363
Bologna,3,9,14,4,17,35.0,3,13,75,mixed,showery,calm,42,60,2025-06-09T00:54:44.784635
Bologna,4,13,18,8,18,35.0,2,13,75,mixed,showery,calm,42,280,2025-06-09T00:54:45.388538
Bologna,5,17,22,12,20,35.0,2,12,75,mixed,showery,calm,42,40,2025-06-09T00:54:46.000713
Bologna,6,22,27,16,15,35.0,2,12,75,mixed,showery,calm,42,73,2025-06-09T00:54:46.591275
Bologna,7,25,30,19,11,35.0,2,12,50,mixed,showery,calm,42,64,2025-06-09T00:54:47.183418
Bologna,8,25,31,20,11,35.0,2,11,50,mixed,showery,calm,42,55,2025-06-09T00:54:47.792041
Bologna,9,21,26,16,13,35.0,2,11,50,mixed,showery,calm,42,80,2025-06-09T00:54:48.381820
Bologna,10,15,20,11,18,35.0,3,11,75,mixed,showery,calm,42,22,2025-06-09T00:54:48.976308
Bologna,11,9,13,5,17,35.0,4,11,75,mixed,showery,calm,42,50,2025-06-09T00:54:49.553317
Bologna,12,4,8,1,15,35.0,4,10,75,mixed,showery,calm,42,0,2025-06-09T00:54:50.129154
Billund,1,1,3,-1,16,35.0,3,23,75,mixed,showery,breezy,42,0,2025-06-09T00:54:50.712363
Billund,2,1,4,-1,12,35.0,3,23,50,mixed,showery,breezy,42,0,2025-06-09T00:54:51.293359
Billund,3,3,6,0,13,35.0,2,22,50,mixed,showery,breezy,42,0,2025-06-09T00:54:51.874954
Billund,4,7,11,3,14,35.0,1,21,50,mixed,showery,breezy,42,30,2025-06-09T00:54:52.451670
Billund,5,11,15,7,14,35.0,1,20,50,mixed,showery,breezy,42,70,2025-06-09T00:54:53.051547
Billund,6,15,19,10,15,35.0,1,20,75,mixed,showery,breezy,42,11,2025-06-09T00:54:53.632485
Billund,7,16,20,13,19,35.0,1,20,75,mixed,showery,breezy,42,29,2025-06-09T00:54:54.214941
Billund,8,16,20,13,19,35.0,1,20,75,mixed,showery,breezy,42,29,2025-06-09T00:54:54.804130
Billund,9,14,17,11,16,35.0,1,20,75,mixed,showery,breezy,42,90,2025-06-09T00:54:55.414935
Billund,10,10,12,7,17,35.0,2,21,75,mixed,showery,breezy,42,40,2025-06-09T00:54:56.012311
Billund,11,5,7,3,15,35.0,3,22,75,mixed,showery,breezy,42,0,2025-06-09T00:54:56.600056
Billund,12,2,4,0,13,35.0,3,22,50,mixed,showery,breezy,42,0,2025-06-09T00:54:57.190445
Kraków,1,-2,1,-5,10,35.0,4,17,50,mixed,showery,breezy,42,0,2025-06-09T00:54:57.779630
Kraków,2,-1,2,-5,11,35.0,3,19,50,mixed,showery,breezy,42,0,2025-06-09T00:54:58.362725
Kraków,3,3,8,-1,11,35.0,2,17,50,mixed,showery,breezy,42,0,2025-06-09T00:54:58.959803
Kraków,4,9,14,4,17,35.0,2,17,75,mixed,showery,breezy,42,60,2025-06-09T00:54:59.569933
Kraków,5,14,18,9,20,35.0,1,16,75,mixed,showery,breezy,42,270,2025-06-09T00:55:00.164653
Kraków,6,17,21,12,25,35.0,1,15,75,mixed,wet,breezy,42,33,2025-06-09T00:55:00.751758
Kraków,7,19,23,14,24,35.0,1,15,75,mixed,wet,breezy,42,56,2025-06-09T00:55:01.353367
Kraków,8,19,23,14,19,35.0,1,14,75,mixed,showery,calm,42,56,2025-06-09T00:55:01.985842
Kraków,9,15,20,11,14,35.0,2,15,50,mixed,showery,breezy,42,22,2025-06-09T00:55:02.567642
Kraków,10,10,15,6,12,35.0,2,15,50,mixed,showery,breezy,42,70,2025-06-09T00:55:03.163310
Kraków,11,3,6,0,13,35.0,3,17,50,mixed,showery,breezy,42,0,2025-06-09T00:55:03.754839
Kraków,12,-1,1,-4,11,35.0,4,17,50,mixed,showery,breezy,42,0,2025-06-09T00:55:04.359967
Minsk,1,-4,-2,-6,10,35.0,3,25,50,mixed,showery,breezy,42,0,2025-06-09T00:55:05.046563
Minsk,2,-5,-3,-8,10,35.0,3,26,50,mixed,showery,breezy,42,0,2025-06-09T00:55:05.648538
Minsk,3,-1,2,-4,9,35.0,2,24,50,mixed,showery,breezy,42,0,2025-06-09T00:55:06.237025
